city,country,x3 (McMeal),x9 (milk),x10 (bread),x11 (rice),x12 (eggs),x13 (cheese local),x14 (chicken fillets),x15 (beef round),x16 (apples),x17 (bananas),x18 (oranges),x19 (tomatoes),x20 (potatoes),x21 (onions),x22 (lettuce),x23 (water 1.5L),x28 (One-Way ticket transit),x29 (monthly pass transit),x30 (taxi start),x31 (taxi 1km),x32 (Taxi 1hr wait),x33 (Gas 1L),x34 (Volkswagen Golf),x35 (Toyota Corolla Sedan),x36 (basic utilities),x48 (apartment 1BR city center),x49 (apartment 1BR outside center),x50 (apartment 3BR city center),x51 (apartment 3BR outside center),x52 (price per sqm city center),x53 (price per sqm outside center),x54 (average monthly net salary),data_quality,NaN_tot,food_index,housing_index,transport_index,avg_transit_cost,x31b (taxi 8km),avg_taxi_cost,avg_personal_cost
Kaunas,Lithuania,6.32,1.19,1.23,1.95,2.04,9.66,5.33,11.2,1.14,1.31,1.67,2.32,0.72,0.5,1.46,0.79,1.05,29.5,1.9,0.74,10.54,1.82,25500.63,20793.91,174.49,502.56,341.3,878.82,576.69,2912.17,1743.47,1146.11,1,0,67.37030905077263,53.69492965320284,114.31615930027004,15.275,5.92,6.12,15432.12
Adana,Turkey,3.22,0.68,0.39,1.06,1.1,4.49,3.52,7.38,0.49,0.86,0.44,0.76,0.36,0.24,0.44,0.24,0.43,9.66,0.62,0.35,2.55,1.14,36492.63,26191.96,42.11,152.61,96.15,232.55,152.41,872.35,814.84,300.53,1,0,35.41666666666667,17.796786965300708,154.67271944145537,5.045,2.8,1.99,20895.243333333332
Strasbourg,France,10.54,1.04,1.32,3.13,3.11,14.36,8.75,10.48,2.11,1.6,2.11,3.34,1.04,2.0,1.4,0.28,1.9,55.85,1.9,0.79,25.29,2.07,30558.61,30558.61,187.26,737.62,592.73,1264.49,951.01,5619.97,3793.48,2699.09,1,0,91.90121412803533,99.01165781353674,150.98638816403277,28.875,6.32,11.17,20373.096666666668
Anchorage,United States,9.5,1.14,5.04,5.86,4.63,14.71,12.73,19.88,6.15,2.25,5.66,7.26,3.85,3.95,2.46,2.3,2.0,60.0,2.75,1.72,35.0,1.34,28000.0,21535.2,253.44,1348.0,1400.0,2260.0,2060.0,2368.06,2104.34,4312.5,1,0,148.13741721854308,88.82381781907984,122.45178329408502,31.0,13.76,17.169999999999998,16512.18
Setif,Algeria,2.17,0.52,0.53,1.04,1.18,4.61,3.77,8.56,3.05,2.36,1.2,0.57,0.44,0.45,0.32,0.24,0.18,4.34,1.27,0.22,3.04,0.3,36165.08,43036.44,36.07,101.26,56.23,211.2,144.66,2117.33,1226.35,226.63,1,0,42.78421633554084,29.3203914205602,195.40493842875532,2.26,1.76,2.0233333333333334,26400.60666666667
Irvine,United States,8.0,1.11,3.37,5.7,3.22,13.87,10.28,15.98,5.0,1.8,4.29,5.68,2.64,2.16,1.81,1.5,4.25,112.5,3.5,1.71,65.0,1.68,23292.0,22741.5,157.63,2575.77,2390.62,4057.27,3475.62,7203.56,7491.5,6306.19,1,0,119.21909492273733,205.99791079690223,114.02518897652946,58.375,13.68,27.393333333333334,15345.06
Plano,United States,8.0,0.92,2.79,5.46,3.56,12.33,14.32,14.54,4.18,2.69,3.99,4.36,3.16,3.41,2.16,2.58,5.0,80.0,2.95,1.23,18.0,1.11,25000.0,30125.0,238.65,1666.67,1350.0,3250.0,2500.0,3280.3,1901.62,5635.0,1,0,122.03366445916114,106.84940792104712,136.25475432434447,42.5,9.84,10.263333333333334,18375.37
Ostrava,Czech Republic,7.01,0.84,1.29,1.98,1.85,9.62,7.29,9.82,1.54,1.43,1.72,2.41,0.76,0.84,1.12,0.55,1.08,21.63,1.41,1.3,15.14,2.0,20764.12,20915.52,257.47,493.87,408.82,825.57,653.42,2377.93,1959.29,1327.12,1,0,69.08112582781459,52.54165038007079,102.92430725874131,11.355,10.4,8.983333333333334,13893.88
Haifa,Israel,16.15,1.79,2.6,2.78,4.03,14.03,10.37,20.83,2.89,2.35,1.79,1.82,1.32,1.12,1.73,1.41,1.76,63.56,4.4,1.32,30.48,2.07,41103.33,41722.49,213.16,735.39,619.64,1279.81,954.88,5333.65,3963.54,2664.87,1,0,120.04690949227374,98.66152424462203,204.57818800605278,32.660000000000004,10.56,15.146666666666667,27609.296666666665
Constanta,Romania,4.5,1.42,0.93,1.45,2.77,7.14,4.92,9.04,1.02,1.28,1.45,1.91,0.59,0.64,0.64,0.6,0.54,21.41,0.64,0.63,5.35,1.76,19267.41,23966.45,134.3,413.69,289.25,795.71,470.36,1908.44,1399.93,641.06,1,0,55.60154525386314,40.757385076884034,106.72823544445318,10.975,5.04,3.6766666666666663,14411.873333333331
Wiesbaden,Germany,9.48,0.98,1.38,2.55,2.64,12.72,8.43,23.18,3.07,1.72,2.25,0.9,1.89,1.26,1.47,0.53,3.08,89.83,3.42,3.06,42.36,2.28,28451.12,25289.89,176.5,737.62,734.11,1369.87,1211.81,5230.09,5057.98,2867.07,1,0,102.71799116997795,109.34033449843687,132.9287624720069,46.455,24.48,23.419999999999998,17914.429999999997
Sfax,Tunisia,4.65,0.4,0.11,0.79,0.88,7.67,4.12,9.19,1.28,1.67,0.77,0.6,0.54,0.54,0.35,0.26,0.26,3.87,0.16,0.31,1.67,0.68,24783.15,23595.62,24.52,165.36,103.26,296.57,205.79,658.3,503.41,244.73,1,0,46.66114790286976,14.740480155206553,119.36251473353336,2.065,2.48,1.4366666666666668,16126.483333333332
Katowice,Poland,5.63,0.71,0.96,1.05,2.17,6.54,4.59,8.74,0.83,1.15,1.39,3.4,0.57,0.84,0.85,0.53,0.81,34.82,2.03,0.56,9.01,1.46,20897.89,23320.67,228.13,441.08,370.54,646.98,579.59,2535.47,1672.8,1042.36,1,0,55.11865342163357,48.76255762442395,109.20267964056347,17.815,4.48,5.173333333333333,14740.006666666666
Southampton,United Kingdom,7.37,1.25,1.17,1.99,2.13,5.82,6.18,14.35,1.5,1.41,1.72,2.21,1.47,0.9,0.8,1.26,2.58,67.65,3.51,1.7,17.71,1.91,29827.5,32441.26,283.15,990.15,887.91,1691.25,1342.75,4920.0,4341.9,2707.86,1,0,71.09547461368655,108.88189977398346,153.8450266646734,35.115,13.6,11.606666666666667,20756.89
Savannah,United States,8.0,0.86,2.47,3.46,2.34,13.96,9.35,14.31,4.18,1.71,3.45,4.07,2.8,2.39,1.82,2.5,5.0,40.0,2.5,1.17,40.0,1.03,20500.0,22156.25,147.09,1820.0,1100.0,3116.67,1875.0,3309.9,1237.85,4341.67,1,0,107.16059602649008,94.94433938177966,105.44979152266163,22.5,9.36,17.286666666666665,14219.093333333332
Gatineau,Canada,8.52,1.78,2.43,3.87,2.57,8.17,6.4,8.42,3.28,1.25,2.64,5.36,1.6,2.08,1.45,1.18,2.96,74.11,3.06,1.3,22.23,1.4,19481.12,15010.75,88.18,929.22,768.94,1245.13,1119.14,3705.75,2433.19,2352.22,1,0,84.16114790286977,77.49444749465086,85.34701078872075,38.535,10.4,11.896666666666667,11497.756666666668
Windsor,Canada,8.89,1.44,1.68,2.06,2.55,10.68,8.36,8.88,3.23,1.04,3.65,2.37,1.69,1.72,2.11,1.71,2.41,96.67,2.85,1.84,25.2,1.31,20381.62,19869.48,149.29,1017.02,1001.95,1626.41,1519.36,4651.1,1994.42,2979.01,1,0,85.62362030905078,90.07184177487369,99.61664443993824,49.54,14.72,14.256666666666666,13417.470000000001
Malmo,Sweden,8.23,1.28,2.44,2.38,3.14,9.8,9.42,15.56,2.62,2.18,2.32,3.4,1.26,1.15,2.01,1.56,2.71,55.15,5.71,2.37,58.1,1.96,26437.61,20943.95,76.35,804.53,641.57,1263.78,977.21,3843.38,2784.18,2757.26,1,0,94.85375275938192,78.25850536873983,117.19618578486006,28.93,18.96,27.590000000000003,15794.506666666668
Eugene,United States,9.0,1.0,3.55,5.04,2.82,13.06,14.82,15.43,3.99,1.92,4.43,6.0,3.49,2.96,2.02,1.29,1.75,35.0,5.25,1.48,30.0,1.28,20000.0,21803.17,187.2,1455.0,1037.5,2160.0,2050.0,3659.73,3148.44,3050.0,1,0,125.30353200883002,103.16377951451258,103.30847689431673,18.375,11.84,15.696666666666667,13934.816666666666
Myrtle Beach,United States,8.0,1.01,2.82,3.46,5.0,12.67,8.8,11.93,4.56,1.51,5.63,4.32,3.84,2.42,1.6,1.58,,,2.0,1.74,33.0,0.85,19000.0,18000.0,166.81,1200.0,1233.33,2325.0,1500.0,1941.09,1614.59,4083.33,1,2,109.20253863134658,75.16928645505013,91.36786394972664,,13.92,16.30666666666667,12333.616666666667
Craiova,Romania,5.35,1.07,0.59,1.16,2.36,5.7,5.11,9.38,0.85,1.17,0.98,1.11,0.59,0.69,0.53,0.57,0.54,21.41,0.54,0.64,5.14,1.71,16848.33,22906.81,194.9,269.17,210.6,475.23,344.11,1561.52,1003.98,643.36,1,0,51.33830022075057,30.573687338028392,98.14573333155717,10.975,5.12,3.6,13252.283333333335
Plymouth,United Kingdom,6.77,1.06,1.21,1.49,2.75,9.24,7.12,8.26,2.44,1.16,2.39,3.59,1.3,1.35,0.81,0.88,3.87,67.65,3.69,1.59,14.76,1.89,27060.0,25420.0,258.8,934.8,707.25,1578.5,1068.56,3075.0,3075.0,1845.0,1,0,71.49558498896248,80.56995930798725,129.6932070085488,35.760000000000005,12.72,10.39,17493.963333333333
Espoo,Finland,9.48,1.19,3.93,2.57,3.45,8.35,12.48,17.56,3.17,1.97,3.49,3.76,1.28,1.49,2.01,2.1,2.95,65.33,7.27,1.58,46.79,2.42,27924.25,29796.9,110.73,1162.22,873.24,1804.54,1396.21,6915.2,4449.15,3024.95,1,0,108.00220750551878,125.85897201266174,142.7037125297076,34.14,12.64,22.233333333333334,19241.19
Chernivtsi,Ukraine,2.72,0.85,0.49,0.88,1.56,6.29,3.5,5.1,0.42,0.86,1.12,1.94,0.51,0.44,1.02,0.49,0.24,5.44,1.29,0.2,2.04,0.81,16317.84,15592.6,98.13,251.02,166.9,414.75,248.17,1189.84,471.08,389.82,1,0,38.89348785871965,21.388273199079066,78.74443900082838,2.8400000000000003,1.6,1.6433333333333333,10637.083333333334
Salem,United States,9.0,0.83,3.21,4.17,1.69,12.42,5.49,9.61,4.43,1.74,5.38,5.07,2.19,2.13,1.52,1.9,1.6,45.0,3.0,1.85,30.0,1.4,23097.5,21389.59,215.14,1300.0,1136.0,2166.67,1933.33,2924.2,2368.06,4954.83,1,0,97.65452538631348,90.70334746972199,109.94938423821526,23.3,14.8,15.933333333333332,14829.496666666668
Gent,Belgium,8.93,0.97,1.69,1.99,2.6,14.78,9.89,14.15,2.49,1.75,2.36,2.38,1.47,1.14,1.02,1.09,2.32,51.63,9.48,2.27,34.25,1.95,26022.24,26360.75,198.46,881.63,766.6,1470.45,1040.57,3315.08,2634.36,2192.42,1,0,94.78476821192055,77.62699967389152,129.4747387434325,26.975,18.16,20.63,17461.646666666667
Wollongong,Australia,7.92,1.13,1.63,1.72,3.44,11.33,8.04,16.9,3.47,2.63,1.87,4.03,1.89,1.68,1.7,1.82,2.42,49.03,2.45,1.49,38.52,1.4,22354.77,24434.96,113.26,2152.0,1721.6,4383.29,2899.54,3397.9,,3307.29,1,1,98.23399558498896,110.46710333572078,115.66049400075684,25.725,11.92,17.63,15597.043333333335
Bordeaux,France,9.48,1.05,2.36,2.21,3.24,18.97,15.28,19.76,2.81,2.13,2.99,2.63,1.39,2.11,1.32,0.63,1.79,42.26,2.11,1.75,35.41,2.08,25289.89,25992.38,161.68,803.48,638.83,1211.81,1161.75,5383.94,4144.73,2484.38,1,0,121.90949227373069,101.72039172181515,126.71867375751108,22.025,14.0,17.173333333333332,17094.783333333336
Venice,Italy,9.48,1.05,2.56,1.84,3.06,14.73,10.01,16.33,1.97,1.86,2.28,4.11,1.12,1.93,0.84,0.36,1.58,38.99,3.37,1.66,33.51,2.25,26194.0,29122.01,283.03,698.11,632.25,1580.62,1229.37,4471.83,2515.82,1633.31,1,0,101.44867549668876,85.94073260685703,136.65952253731055,20.285,13.28,16.72,18439.42
Jersey City,United States,10.0,1.29,4.5,4.7,4.17,12.49,13.23,13.22,5.32,1.73,4.95,4.58,3.53,4.41,1.92,2.4,2.75,104.0,4.38,1.55,22.5,1.29,22000.0,18666.67,88.24,2800.0,1525.0,4500.0,2733.33,6700.53,1937.5,6100.0,1,0,127.53863134657838,152.7709053991666,100.65708228428602,53.375,12.4,13.093333333333334,13555.986666666666
Ciudad Benito Juarez,Mexico,5.16,1.04,1.57,1.71,1.79,7.22,5.63,8.92,2.42,1.14,1.06,1.6,1.07,1.04,0.94,0.8,0.41,15.47,3.87,0.26,5.16,0.88,11603.02,16330.18,103.14,464.12,197.68,644.61,481.31,1548.5,696.35,1340.79,1,0,59.47847682119206,31.14757802314994,68.9725478935426,7.94,2.08,3.703333333333333,9311.36
Derby,United Kingdom,7.38,1.01,1.28,1.72,2.58,7.26,7.01,14.25,2.53,1.22,2.34,2.5,0.92,0.97,0.82,0.86,3.44,71.34,3.69,1.53,15.5,1.9,25743.9,24267.9,282.23,676.5,634.48,1271.0,1053.7,4642.25,4705.16,2885.38,1,0,75.40011037527596,99.90608376845846,123.6141597827948,37.39,12.24,10.476666666666667,16671.233333333334
Verona,Italy,8.43,1.16,2.24,2.51,2.86,11.56,9.88,18.31,1.78,1.84,2.03,3.04,1.52,1.45,0.98,0.3,1.37,38.99,5.58,1.32,27.19,2.23,24236.14,28319.4,172.09,825.43,544.44,1527.93,856.17,6322.47,2283.11,1602.65,1,0,96.42660044150112,94.38046542383938,129.8381864568424,20.18,10.56,14.443333333333333,17519.256666666668
Kingston upon Hull,United Kingdom,7.13,1.29,1.26,0.95,2.32,9.53,7.53,9.62,2.13,1.44,1.45,1.58,0.68,0.96,0.68,0.9,2.46,69.52,2.83,1.14,26.57,1.9,22140.0,27060.0,186.14,556.58,497.27,1014.75,771.83,2726.5,1529.3,1824.5,1,0,68.2257174392936,54.846250769141555,121.62885162561012,35.989999999999995,9.12,12.839999999999998,16400.633333333335
Bergen,Norway,12.33,2.02,3.21,2.44,3.9,14.25,14.01,30.81,3.13,2.4,2.81,3.75,2.52,1.99,2.58,2.14,4.11,77.58,9.25,0.92,73.98,2.21,30825.22,37846.52,268.94,1083.16,857.97,1918.01,1555.27,6116.6,3816.46,3218.31,1,0,143.88796909492274,117.6130214440807,169.8205678892107,40.845,7.36,30.19666666666667,22891.316666666666
Tallahassee,United States,8.59,1.28,3.26,3.53,4.14,14.32,13.02,19.84,6.08,1.58,4.55,6.1,2.61,3.46,2.56,1.84,1.25,19.5,2.5,1.49,,1.08,26500.0,21950.0,219.97,1500.0,1133.33,2725.0,2083.33,2734.03,1722.23,2936.0,1,1,133.49889624724062,91.2643595056105,119.5847820177133,10.375,11.92,7.21,16150.36
Wolverhampton,United Kingdom,7.38,1.4,1.26,2.87,3.26,11.07,9.53,8.61,3.66,2.05,3.45,2.59,1.56,1.54,1.27,1.54,3.38,118.05,3.57,1.22,14.76,1.89,30750.0,28290.0,195.26,922.5,688.8,1230.0,1230.0,1565.48,1230.0,1906.5,1,0,86.9757174392936,53.1868631752724,145.99795543701302,60.714999999999996,9.76,9.363333333333333,19680.63
Rishon LeZiyyon,Israel,14.68,1.73,2.56,2.82,3.69,17.73,10.28,21.04,3.02,2.24,1.95,1.64,1.49,1.16,2.64,1.32,1.73,62.83,3.38,1.13,27.18,2.06,39445.84,41029.93,265.62,880.79,831.85,1467.98,1321.18,7678.64,6611.47,2537.5,1,0,124.15838852097131,143.5293825252546,198.76783503771145,32.28,9.04,13.199999999999998,26825.94333333333
Aachen,Germany,8.43,1.01,1.09,1.91,2.58,10.62,9.96,15.82,2.33,1.66,2.2,0.97,1.69,1.4,1.09,0.5,3.06,73.76,4.0,2.0,31.61,2.32,18440.54,23533.64,244.06,641.56,443.82,1217.66,955.62,7709.9,4443.29,2824.1,1,0,87.27924944812364,117.91051070999012,103.83392563494189,38.410000000000004,16.0,17.203333333333333,13992.166666666666
A Coruna,Spain,7.38,0.84,0.77,1.72,1.9,7.67,8.8,12.0,1.89,1.98,2.11,1.97,1.52,1.69,1.0,0.56,1.34,34.25,4.53,1.58,21.6,1.67,25289.89,22918.96,156.31,674.4,514.58,1053.75,829.82,2177.74,1832.2,1501.59,1,0,74.22737306843268,54.51810881178268,119.08646912754293,17.795,12.64,12.923333333333334,16070.173333333332
Galati,Romania,4.28,1.47,0.66,1.41,2.41,6.25,5.59,8.03,0.86,1.41,1.06,2.33,0.58,0.71,0.7,0.53,0.43,11.77,0.59,0.6,5.57,1.71,16848.33,24377.98,112.19,237.71,178.65,402.92,320.25,1090.85,862.12,653.08,1,0,52.814569536423846,24.13571836879481,101.7519891811831,6.1,4.8,3.6533333333333338,13742.673333333334
Stoke-on-Trent,United Kingdom,7.38,1.19,1.14,1.15,2.07,6.74,6.84,8.71,1.94,1.13,2.04,2.4,1.13,1.09,0.65,1.23,2.95,83.03,3.69,1.14,18.45,1.89,29520.0,27429.0,270.6,645.75,528.9,1260.75,889.7,1107.0,1045.5,2362.06,1,0,64.61092715231788,43.29184299495625,140.7614270299713,42.99,9.12,10.42,18983.63
Braunschweig,Germany,9.48,0.97,2.57,2.15,2.88,14.19,7.66,13.38,2.28,1.68,2.1,0.83,0.53,0.94,1.16,0.63,3.16,70.6,3.27,2.37,27.82,2.35,32666.1,22655.52,275.78,445.73,417.99,1475.24,1062.53,3327.2,2581.68,3277.67,1,0,87.51379690949229,72.19687914931626,136.74295294298165,36.879999999999995,18.96,16.683333333333334,18441.323333333334
Gdynia,Poland,5.83,0.7,0.75,0.82,2.63,7.62,4.48,8.44,0.79,1.21,1.49,2.03,0.56,0.61,0.94,0.42,0.97,22.54,1.8,0.56,9.01,1.46,18030.0,20475.32,199.93,563.44,488.31,969.11,732.47,3643.56,2159.84,955.03,1,0,54.24944812362031,65.94967987895576,95.07824745823423,11.754999999999999,4.48,5.096666666666667,12835.593333333332
Portsmouth,United Kingdom,6.15,1.19,1.13,1.69,2.2,5.84,6.47,14.76,2.68,1.42,2.92,2.99,1.2,1.14,0.79,1.15,3.57,77.01,2.95,1.73,16.97,1.94,30750.0,30397.4,145.96,838.86,745.69,1722.0,1476.0,3854.0,2583.0,3105.63,1,0,74.11699779249449,85.59790447054819,151.10122214936658,40.29,13.84,11.253333333333332,20383.11333333333
Kiel,Germany,8.42,1.01,1.92,2.14,2.41,11.23,6.65,13.34,2.1,1.7,2.45,1.26,1.18,0.98,1.09,0.48,2.74,64.28,3.64,2.05,25.29,2.3,25816.76,29504.87,224.8,807.87,488.94,1593.79,1072.71,3688.11,2634.36,2476.3,1,0,80.5187637969095,79.15910705019435,136.72010949068968,33.51,16.4,15.11,18441.309999999998
Saskatoon,Canada,8.89,1.84,1.91,3.05,3.19,10.28,10.9,10.93,3.15,1.44,3.11,2.88,1.91,1.74,2.49,1.98,2.22,61.52,2.96,1.45,22.23,1.35,20752.19,20322.33,210.42,889.38,708.88,1357.23,1257.31,2393.3,3191.07,3239.88,1,0,96.15066225165563,75.37090133222473,101.55283670779971,31.87,11.6,12.263333333333334,13691.956666666665
Porto,Portugal,7.38,0.75,1.27,1.15,2.2,8.87,6.16,10.86,1.96,1.34,1.41,1.79,1.17,1.35,1.25,0.56,1.58,42.15,3.42,0.74,15.7,2.09,26343.63,29863.14,121.38,804.41,629.94,1420.98,977.81,3616.98,2063.47,1035.69,1,0,68.25331125827815,72.56456081923271,138.8182534478565,21.865,5.92,8.346666666666666,18736.286666666667
Fremont,United States,10.0,1.3,4.31,3.88,4.12,12.34,11.92,14.12,3.99,1.92,3.14,3.68,2.53,2.66,2.2,1.54,5.0,50.0,3.0,1.55,55.0,1.64,23195.0,26952.83,247.78,2312.5,2033.33,3762.5,3366.67,11625.02,5166.68,6233.33,1,0,115.41114790286977,214.7532081769632,123.99608454346892,27.5,12.4,23.46666666666667,16716.49
Petah Tiqwa,Israel,16.15,1.8,2.34,2.64,3.8,14.97,11.16,20.26,3.56,2.22,2.22,1.76,1.57,1.21,1.76,1.42,1.76,60.92,7.05,2.48,29.12,2.08,42850.22,42179.85,170.62,1012.9,954.18,1398.25,1434.42,7046.29,7437.75,2446.63,1,0,122.57174392935985,146.51843416713172,210.01539836168538,31.34,19.84,18.67,28344.05
Limassol,Cyprus,7.38,1.58,1.7,2.38,3.12,11.53,7.79,11.4,2.61,1.69,1.63,2.91,1.25,1.02,0.7,0.84,1.58,42.15,5.27,2.11,21.07,1.76,23182.39,21707.15,209.02,1386.33,1007.08,2511.94,1940.4,3102.69,2171.89,1573.19,1,0,82.13300220750554,92.8569438136919,110.92020629166896,21.865,16.88,14.406666666666666,14963.766666666668
Aarhus,Denmark,12.47,1.54,2.79,2.36,3.82,10.79,11.03,16.21,2.73,2.48,2.84,3.65,1.83,1.84,1.95,1.09,3.26,56.7,7.09,1.42,61.66,2.09,42383.69,47628.5,214.72,1064.15,670.59,2036.07,1417.51,6176.31,3307.53,3458.74,1,0,109.57505518763799,112.11865830081665,222.3768390089198,29.98,11.36,26.703333333333333,30004.76
Lille,France,9.48,1.05,1.69,1.82,2.74,13.44,10.96,13.7,2.21,1.87,2.5,2.57,1.61,1.62,1.29,0.36,1.84,63.22,2.21,2.0,36.67,2.09,26343.63,26343.63,153.55,790.31,648.81,1417.29,1053.75,4741.85,3161.24,2678.23,1,0,95.07450331125828,90.12644423507226,130.24046310535766,32.53,16.0,18.293333333333333,17563.11666666667
Kosice,Slovakia,7.27,0.79,0.95,1.38,2.36,9.6,5.84,11.79,1.47,1.63,1.82,3.27,0.93,0.82,1.26,0.65,0.95,26.34,3.16,0.95,10.75,1.69,23182.39,21038.02,256.01,559.3,465.4,853.53,744.21,3262.4,2683.1,958.79,1,0,71.50938189845475,66.45646602333673,109.19527895407579,13.645,7.6,7.169999999999999,14740.699999999999
Granada,Spain,8.43,0.83,1.2,1.05,2.13,12.57,6.61,12.64,2.03,1.57,1.35,1.78,1.01,1.1,0.96,0.63,1.48,42.15,5.27,1.58,21.6,1.7,22128.65,21074.9,113.76,592.73,474.19,1001.06,803.48,3556.39,2555.33,1863.81,1,0,77.11092715231788,68.51245576259302,106.76065045126921,21.814999999999998,12.64,13.170000000000002,14401.75
Eindhoven,Netherlands,10.54,1.05,2.0,1.83,2.29,11.32,8.41,25.86,2.77,1.35,1.45,2.59,1.01,0.94,0.82,1.03,4.74,105.37,3.69,2.58,37.93,2.23,29504.87,31419.17,217.37,1223.25,994.29,1800.68,1523.87,4668.9,3622.25,3566.2,1,0,103.83554083885211,105.82039631595319,150.67940768852384,55.055,20.64,20.753333333333334,20308.756666666664
Burnaby,Canada,8.89,1.46,2.14,1.96,2.64,10.8,8.55,12.11,3.45,1.51,3.02,4.57,3.25,3.79,1.56,1.08,2.32,99.31,2.59,1.43,25.54,1.68,21493.34,16851.89,99.56,1556.41,1452.65,3302.81,2198.74,6781.02,6781.02,3460.62,1,0,97.65452538631348,166.98720193646687,94.92145158051527,50.815,11.44,13.19,12782.303333333335
Freiburg im Breisgau,Germany,9.48,1.03,2.21,2.1,2.57,14.44,7.79,15.02,3.01,1.69,2.48,0.83,2.1,1.38,1.07,0.75,2.63,67.44,4.21,2.95,42.36,2.26,17386.8,34246.72,269.99,904.46,707.99,1949.43,1535.46,7903.09,5795.6,2720.42,1,0,93.75000000000003,143.59332388899057,127.67508914126877,35.035,23.6,23.39,17211.926666666666
Toluca,Mexico,6.45,1.23,1.88,1.53,2.12,6.28,5.29,9.01,2.49,1.3,1.08,1.36,1.21,1.26,0.82,0.83,0.62,30.94,2.19,1.8,7.74,1.17,21658.97,19647.78,49.31,281.05,171.21,528.58,408.87,771.68,787.56,773.53,1,0,60.899558498896255,22.581016871030496,102.00911369872006,15.780000000000001,14.4,8.11,13769.306666666665
Sousse,Tunisia,3.41,0.4,0.11,0.84,1.0,6.82,3.44,8.5,1.14,1.59,0.69,0.53,0.46,0.36,0.31,0.23,0.29,9.29,0.17,0.31,3.1,0.67,27881.04,27881.04,31.2,160.7,116.17,281.02,201.36,1285.63,557.62,290.43,1,0,41.156181015452546,19.83537923103167,137.59334115832584,4.789999999999999,2.48,1.9166666666666667,18587.583333333332
Tampere,Finland,8.96,0.95,2.02,1.83,2.4,6.46,10.71,15.85,1.98,1.59,1.7,3.05,0.96,1.51,1.86,1.24,2.85,59.01,6.22,1.63,46.79,2.34,29504.87,27221.75,95.4,804.36,634.0,1276.54,955.9,4446.8,3348.28,2550.2,1,0,87.01710816777043,87.07232152338605,140.23180923595802,30.93,13.04,22.016666666666666,18909.653333333332
Ashdod,Israel,17.62,1.75,2.41,3.04,3.76,14.0,11.1,22.17,3.58,2.41,2.27,2.2,1.47,1.46,1.75,0.96,1.61,44.04,3.76,0.59,32.3,2.05,42130.91,39341.76,222.66,998.22,812.28,1683.28,1272.25,8024.94,4403.93,2175.05,1,0,126.86258278145696,131.17815540086116,201.1926452964444,22.825,4.72,13.593333333333334,27158.24
Sandton,South Africa,4.13,0.97,0.94,1.35,1.85,6.85,4.58,6.46,1.45,1.44,1.37,1.61,1.18,1.19,1.02,0.91,2.0,65.3,1.71,0.74,3.71,1.21,25354.1,19152.44,83.35,587.38,406.32,930.94,962.33,809.78,676.02,1964.09,1,0,51.462472406181014,33.56070550897402,109.97718615045397,33.65,5.92,3.78,14835.916666666666
Bursa,Turkey,3.76,0.76,0.47,1.43,1.51,6.37,4.25,8.72,0.69,1.21,0.72,1.08,0.51,0.33,0.68,0.3,0.4,26.83,0.8,0.48,5.37,1.23,40249.22,38339.17,106.61,209.15,175.27,359.21,243.76,965.98,606.42,331.46,1,0,45.24006622516557,20.081655154961783,193.95595802133275,13.614999999999998,3.84,3.3366666666666664,26196.539999999997
Hobart,Australia,8.83,1.14,1.92,1.42,3.26,7.23,6.63,12.91,2.83,2.31,3.23,5.35,2.32,1.81,2.24,1.61,2.17,62.15,2.96,2.04,23.24,1.36,19516.85,16638.69,237.85,900.44,758.86,1317.76,946.88,6433.35,4598.49,4473.86,1,0,89.73509933774837,114.42890722025278,89.42362960254859,32.16,16.32,14.173333333333332,12052.299999999997
Swindon,United Kingdom,7.31,1.14,1.19,1.65,2.48,7.51,6.06,19.22,2.03,1.11,1.1,2.67,1.12,1.23,0.91,1.45,3.32,70.73,3.94,1.53,19.93,1.92,31980.01,28905.0,280.1,891.75,773.14,1414.5,1260.75,2542.0,2183.25,3382.5,1,0,80.27041942604856,70.38437872567648,150.44702613281075,37.025,12.24,12.036666666666667,20295.64333333333
Ternopil,Ukraine,4.42,0.86,0.58,1.48,1.48,5.81,3.9,5.44,0.45,0.96,0.92,1.36,0.29,0.46,0.63,0.48,0.27,5.44,0.95,0.26,2.72,1.02,24151.24,18903.81,69.04,249.79,176.52,374.68,249.79,516.73,679.91,343.35,1,0,40.728476821192054,17.44612620021856,106.23860602642834,2.8550000000000004,2.08,1.9166666666666667,14352.023333333336
Mainz,Germany,7.38,1.06,2.46,2.07,2.89,13.53,8.45,14.75,2.97,1.73,2.48,0.83,1.77,1.68,1.16,0.68,3.11,85.99,5.27,2.53,26.55,2.32,24683.98,23266.69,345.63,843.0,724.45,1861.62,1896.74,5795.6,4214.98,3090.99,1,0,90.90783664459163,118.1071548804432,118.59955329456362,44.55,20.24,17.353333333333335,15984.33
Tilburg,Netherlands,8.96,1.05,1.95,2.1,1.89,11.47,8.41,27.51,2.68,1.34,1.45,2.59,1.21,0.95,0.79,0.68,3.42,131.72,3.74,1.69,31.61,2.22,34657.68,30734.59,248.29,1157.09,937.08,1630.57,1366.01,3322.99,2745.53,2204.08,1,0,103.51821192052981,85.91459873969993,161.74612290369393,67.57,13.52,16.29,21798.163333333334
